level,name_es,sex,age_band,year,persons
province,Santiago Rodriguez,male,25-29,2024,2229
province,Santiago Rodriguez,male,25-29,2025,2180
province,Santiago Rodriguez,male,25-29,2026,2154
province,Santiago Rodriguez,male,25-29,2027,2127
province,Santiago Rodriguez,male,25-29,2028,2100
province,Santiago Rodriguez,male,25-29,2029,2073
province,Santiago Rodriguez,male,25-29,2030,2046
province,Santiago Rodriguez,male,30-34,2013,2071
province,Santiago Rodriguez,male,30-34,2014,2147
province,Santiago Rodriguez,male,30-34,2015,2219
province,Santiago Rodriguez,male,30-34,2016,2248
province,Santiago Rodriguez,male,30-34,2017,2278
province,Santiago Rodriguez,male,30-34,2018,2307
province,Santiago Rodriguez,male,30-34,2019,2336
province,Santiago Rodriguez,male,30-34,2020,2365
province,Santiago Rodriguez,male,30-34,2021,2357
province,Santiago Rodriguez,male,30-34,2022,2349
province,Santiago Rodriguez,male,30-34,2023,2341
province,Santiago Rodriguez,male,30-34,2024,2333
province,Santiago Rodriguez,male,30-34,2025,2325
province,Santiago Rodriguez,male,30-34,2026,2280
province,Santiago Rodriguez,male,30-34,2027,2234
province,Santiago Rodriguez,male,30-34,2028,2188
province,Santiago Rodriguez,male,30-34,2029,2142
province,Santiago Rodriguez,male,30-34,2030,2096
province,Santiago Rodriguez,male,35-39,2013,1718
province,Santiago Rodriguez,male,35-39,2014,1733
province,Santiago Rodriguez,male,35-39,2015,1746
province,Santiago Rodriguez,male,35-39,2016,1827
province,Santiago Rodriguez,male,35-39,2017,1907
province,Santiago Rodriguez,male,35-39,2018,1993
province,Santiago Rodriguez,male,35-39,2019,2070
province,Santiago Rodriguez,male,35-39,2020,2142
province,Santiago Rodriguez,male,35-39,2021,2171
province,Santiago Rodriguez,male,35-39,2022,2199
province,Santiago Rodriguez,male,35-39,2023,2228
province,Santiago Rodriguez,male,35-39,2024,2256
province,Santiago Rodriguez,male,35-39,2025,2285
province,Santiago Rodriguez,male,35-39,2026,2278
province,Santiago Rodriguez,male,35-39,2027,2271
province,Santiago Rodriguez,male,35-39,2028,2264
province,Santiago Rodriguez,male,35-39,2029,2257
province,Santiago Rodriguez,male,35-39,2030,2250
province,Santiago Rodriguez,male,40-44,2013,1631
province,Santiago Rodriguez,male,40-44,2014,1612
province,Santiago Rodriguez,male,40-44,2015,1592
province,Santiago Rodriguez,male,40-44,2016,1612
province,Santiago Rodriguez,male,40-44,2017,1631
province,Santiago Rodriguez,male,40-44,2018,1651
province,Santiago Rodriguez,male,40-44,2019,1668
province,Santiago Rodriguez,male,40-44,2020,1682
province,Santiago Rodriguez,male,40-44,2021,1763
province,Santiago Rodriguez,male,40-44,2022,1842
province,Santiago Rodriguez,male,40-44,2023,1927
province,Santiago Rodriguez,male,40-44,2024,2003
province,Santiago Rodriguez,male,40-44,2025,2075
province,Santiago Rodriguez,male,40-44,2026,2104
province,Santiago Rodriguez,male,40-44,2027,2132
province,Santiago Rodriguez,male,40-44,2028,2161
province,Santiago Rodriguez,male,40-44,2029,2189
province,Santiago Rodriguez,male,40-44,2030,2218
province,Santiago Rodriguez,male,45-49,2013,1608
province,Santiago Rodriguez,male,45-49,2014,1605
province,Santiago Rodriguez,male,45-49,2015,1602
province,Santiago Rodriguez,male,45-49,2016,1589
province,Santiago Rodriguez,male,45-49,2017,1574
province,Santiago Rodriguez,male,45-49,2018,1559
province,Santiago Rodriguez,male,45-49,2019,1542
province,Santiago Rodriguez,male,45-49,2020,1524
province,Santiago Rodriguez,male,45-49,2021,1545
province,Santiago Rodriguez,male,45-49,2022,1565
province,Santiago Rodriguez,male,45-49,2023,1585
province,Santiago Rodriguez,male,45-49,2024,1603
province,Santiago Rodriguez,male,45-49,2025,1618
province,Santiago Rodriguez,male,45-49,2026,1697
province,Santiago Rodriguez,male,45-49,2027,1776
province,Santiago Rodriguez,male,45-49,2028,1859
province,Santiago Rodriguez,male,45-49,2029,1934
province,Santiago Rodriguez,male,45-49,2030,2005
province,Santiago Rodriguez,male,5-9,2013,2704
province,Santiago Rodriguez,male,5-9,2014,2650
province,Santiago Rodriguez,male,5-9,2015,2596
province,Santiago Rodriguez,male,5-9,2016,2558
province,Santiago Rodriguez,male,5-9,2017,2519
province,Santiago Rodriguez,male,5-9,2018,2481
province,Santiago Rodriguez,male,5-9,2019,2442
province,Santiago Rodriguez,male,5-9,2020,2403
province,Santiago Rodriguez,male,5-9,2021,2382
province,Santiago Rodriguez,male,5-9,2022,2360
province,Santiago Rodriguez,male,5-9,2023,2338
province,Santiago Rodriguez,male,5-9,2024,2316
province,Santiago Rodriguez,male,5-9,2025,2294
province,Santiago Rodriguez,male,5-9,2026,2265
province,Santiago Rodriguez,male,5-9,2027,2236
province,Santiago Rodriguez,male,5-9,2028,2206
province,Santiago Rodriguez,male,5-9,2029,2177
province,Santiago Rodriguez,male,5-9,2030,2147
province,Santiago Rodriguez,male,50-54,2013,1493
province,Santiago Rodriguez,male,50-54,2014,1508
province,Santiago Rodriguez,male,50-54,2015,1523
province,Santiago Rodriguez,male,50-54,2016,1524
province,Santiago Rodriguez,male,50-54,2017,1525
province,Santiago Rodriguez,male,50-54,2018,1525
province,Santiago Rodriguez,male,50-54,2019,1524
province,Santiago Rodriguez,male,50-54,2020,1522
province,Santiago Rodriguez,male,50-54,2021,1510
province,Santiago Rodriguez,male,50-54,2022,1496
province,Santiago Rodriguez,male,50-54,2023,1483
province,Santiago Rodriguez,male,50-54,2024,1468
province,Santiago Rodriguez,male,50-54,2025,1451
province,Santiago Rodriguez,male,50-54,2026,1472
province,Santiago Rodriguez,male,50-54,2027,1492
province,Santiago Rodriguez,male,50-54,2028,1513
province,Santiago Rodriguez,male,50-54,2029,1530
province,Santiago Rodriguez,male,50-54,2030,1546
province,Santiago Rodriguez,male,55-59,2013,1307
province,Santiago Rodriguez,male,55-59,2014,1323
province,Santiago Rodriguez,male,55-59,2015,1339
province,Santiago Rodriguez,male,55-59,2016,1354
province,Santiago Rodriguez,male,55-59,2017,1369
province,Santiago Rodriguez,male,55-59,2018,1385
province,Santiago Rodriguez,male,55-59,2019,1400
province,Santiago Rodriguez,male,55-59,2020,1416
province,Santiago Rodriguez,male,55-59,2021,1418
province,Santiago Rodriguez,male,55-59,2022,1419
province,Santiago Rodriguez,male,55-59,2023,1421
province,Santiago Rodriguez,male,55-59,2024,1421
province,Santiago Rodriguez,male,55-59,2025,1420
province,Santiago Rodriguez,male,55-59,2026,1409
province,Santiago Rodriguez,male,55-59,2027,1398
province,Santiago Rodriguez,male,55-59,2028,1386
province,Santiago Rodriguez,male,55-59,2029,1373
province,Santiago Rodriguez,male,55-59,2030,1358
province,Santiago Rodriguez,male,60-64,2013,1110
province,Santiago Rodriguez,male,60-64,2014,1138
province,Santiago Rodriguez,male,60-64,2015,1167
province,Santiago Rodriguez,male,60-64,2016,1180
province,Santiago Rodriguez,male,60-64,2017,1193
province,Santiago Rodriguez,male,60-64,2018,1207
province,Santiago Rodriguez,male,60-64,2019,1222
province,Santiago Rodriguez,male,60-64,2020,1239
province,Santiago Rodriguez,male,60-64,2021,1254
province,Santiago Rodriguez,male,60-64,2022,1269
province,Santiago Rodriguez,male,60-64,2023,1284
province,Santiago Rodriguez,male,60-64,2024,1300
province,Santiago Rodriguez,male,60-64,2025,1316
province,Santiago Rodriguez,male,60-64,2026,1319
province,Santiago Rodriguez,male,60-64,2027,1321
province,Santiago Rodriguez,male,60-64,2028,1323
province,Santiago Rodriguez,male,60-64,2029,1324
province,Santiago Rodriguez,male,60-64,2030,1324
province,Santiago Rodriguez,male,65-69,2013,919
province,Santiago Rodriguez,male,65-69,2014,914
province,Santiago Rodriguez,male,65-69,2015,909
province,Santiago Rodriguez,male,65-69,2016,932
province,Santiago Rodriguez,male,65-69,2017,956
province,Santiago Rodriguez,male,65-69,2018,981
province,Santiago Rodriguez,male,65-69,2019,1008
province,Santiago Rodriguez,male,65-69,2020,1036
province,Santiago Rodriguez,male,65-69,2021,1049
province,Santiago Rodriguez,male,65-69,2022,1062
province,Santiago Rodriguez,male,65-69,2023,1076
province,Santiago Rodriguez,male,65-69,2024,1092
province,Santiago Rodriguez,male,65-69,2025,1108
province,Santiago Rodriguez,male,65-69,2026,1123
province,Santiago Rodriguez,male,65-69,2027,1138
province,Santiago Rodriguez,male,65-69,2028,1153
province,Santiago Rodriguez,male,65-69,2029,1169
province,Santiago Rodriguez,male,65-69,2030,1185
province,Santiago Rodriguez,male,70-74,2013,793
province,Santiago Rodriguez,male,70-74,2014,792
province,Santiago Rodriguez,male,70-74,2015,790
province,Santiago Rodriguez,male,70-74,2016,785
province,Santiago Rodriguez,male,70-74,2017,780
province,Santiago Rodriguez,male,70-74,2018,777
province,Santiago Rodriguez,male,70-74,2019,774
province,Santiago Rodriguez,male,70-74,2020,771
province,Santiago Rodriguez,male,70-74,2021,792
province,Santiago Rodriguez,male,70-74,2022,815
province,Santiago Rodriguez,male,70-74,2023,838
province,Santiago Rodriguez,male,70-74,2024,863
province,Santiago Rodriguez,male,70-74,2025,889
province,Santiago Rodriguez,male,70-74,2026,901
province,Santiago Rodriguez,male,70-74,2027,914
province,Santiago Rodriguez,male,70-74,2028,928
province,Santiago Rodriguez,male,70-74,2029,943
province,Santiago Rodriguez,male,70-74,2030,959
province,Santiago Rodriguez,male,75-79,2013,629
province,Santiago Rodriguez,male,75-79,2014,621
province,Santiago Rodriguez,male,75-79,2015,612
province,Santiago Rodriguez,male,75-79,2016,614
province,Santiago Rodriguez,male,75-79,2017,616
province,Santiago Rodriguez,male,75-79,2018,617
province,Santiago Rodriguez,male,75-79,2019,618
province,Santiago Rodriguez,male,75-79,2020,619
province,Santiago Rodriguez,male,75-79,2021,616
province,Santiago Rodriguez,male,75-79,2022,614
province,Santiago Rodriguez,male,75-79,2023,613
province,Santiago Rodriguez,male,75-79,2024,612
province,Santiago Rodriguez,male,75-79,2025,612
province,Santiago Rodriguez,male,75-79,2026,630
province,Santiago Rodriguez,male,75-79,2027,650
province,Santiago Rodriguez,male,75-79,2028,670
province,Santiago Rodriguez,male,75-79,2029,691
province,Santiago Rodriguez,male,75-79,2030,714
province,Santiago Rodriguez,male,80+,2013,720
province,Santiago Rodriguez,male,80+,2014,747
province,Santiago Rodriguez,male,80+,2015,774
province,Santiago Rodriguez,male,80+,2016,786
province,Santiago Rodriguez,male,80+,2017,798
province,Santiago Rodriguez,male,80+,2018,811
province,Santiago Rodriguez,male,80+,2019,824
province,Santiago Rodriguez,male,80+,2020,838
province,Santiago Rodriguez,male,80+,2021,848
province,Santiago Rodriguez,male,80+,2022,859
province,Santiago Rodriguez,male,80+,2023,870
province,Santiago Rodriguez,male,80+,2024,881
province,Santiago Rodriguez,male,80+,2025,892
province,Santiago Rodriguez,male,80+,2026,899
province,Santiago Rodriguez,male,80+,2027,906
province,Santiago Rodriguez,male,80+,2028,914
province,Santiago Rodriguez,male,80+,2029,923
province,Santiago Rodriguez,male,80+,2030,932
province,Santo Domingo,both,0-4,2013,267287
province,Santo Domingo,both,0-4,2014,269627
province,Santo Domingo,both,0-4,2015,271972
province,Santo Domingo,both,0-4,2016,272800
province,Santo Domingo,both,0-4,2017,273631
province,Santo Domingo,both,0-4,2018,274453
province,Santo Domingo,both,0-4,2019,275279
province,Santo Domingo,both,0-4,2020,276106
province,Santo Domingo,both,0-4,2021,276864
province,Santo Domingo,both,0-4,2022,277618
province,Santo Domingo,both,0-4,2023,278368
province,Santo Domingo,both,0-4,2024,279125
province,Santo Domingo,both,0-4,2025,279875
province,Santo Domingo,both,0-4,2026,280321
province,Santo Domingo,both,0-4,2027,280756
province,Santo Domingo,both,0-4,2028,281195
province,Santo Domingo,both,0-4,2029,281642
province,Santo Domingo,both,0-4,2030,282080
province,Santo Domingo,both,10-14,2013,255509
province,Santo Domingo,both,10-14,2014,259433
province,Santo Domingo,both,10-14,2015,263345
province,Santo Domingo,both,10-14,2016,265208
province,Santo Domingo,both,10-14,2017,267072
province,Santo Domingo,both,10-14,2018,268929
province,Santo Domingo,both,10-14,2019,270788
province,Santo Domingo,both,10-14,2020,272651
province,Santo Domingo,both,10-14,2021,274797
province,Santo Domingo,both,10-14,2022,276948
province,Santo Domingo,both,10-14,2023,279091
province,Santo Domingo,both,10-14,2024,281236
province,Santo Domingo,both,10-14,2025,283385
province,Santo Domingo,both,10-14,2026,284069
province,Santo Domingo,both,10-14,2027,284753
province,Santo Domingo,both,10-14,2028,285435
province,Santo Domingo,both,10-14,2029,286114
province,Santo Domingo,both,10-14,2030,286793
province,Santo Domingo,both,15-19,2013,246911
province,Santo Domingo,both,15-19,2014,249688
province,Santo Domingo,both,15-19,2015,252453
province,Santo Domingo,both,15-19,2016,256186
province,Santo Domingo,both,15-19,2017,259918
province,Santo Domingo,both,15-19,2018,263633
province,Santo Domingo,both,15-19,2019,267336
province,Santo Domingo,both,15-19,2020,271033
province,Santo Domingo,both,15-19,2021,272759
province,Santo Domingo,both,15-19,2022,274485
province,Santo Domingo,both,15-19,2023,276211
province,Santo Domingo,both,15-19,2024,277927
province,Santo Domingo,both,15-19,2025,279646
province,Santo Domingo,both,15-19,2026,281639
province,Santo Domingo,both,15-19,2027,283636
province,Santo Domingo,both,15-19,2028,285624
province,Santo Domingo,both,15-19,2029,287616
province,Santo Domingo,both,15-19,2030,289601
province,Santo Domingo,both,20-24,2013,239151
province,Santo Domingo,both,20-24,2014,242608
province,Santo Domingo,both,20-24,2015,246070
province,Santo Domingo,both,20-24,2016,248663
province,Santo Domingo,both,20-24,2017,251250
province,Santo Domingo,both,20-24,2018,253823
province,Santo Domingo,both,20-24,2019,256386
province,Santo Domingo,both,20-24,2020,258941
province,Santo Domingo,both,20-24,2021,262545
province,Santo Domingo,both,20-24,2022,266132
province,Santo Domingo,both,20-24,2023,269707
province,Santo Domingo,both,20-24,2024,273270
province,Santo Domingo,both,20-24,2025,276823
province,Santo Domingo,both,20-24,2026,278383
province,Santo Domingo,both,20-24,2027,279934
province,Santo Domingo,both,20-24,2028,281487
province,Santo Domingo,both,20-24,2029,283028
province,Santo Domingo,both,20-24,2030,284570
province,Santo Domingo,both,25-29,2013,220904
province,Santo Domingo,both,25-29,2014,225113
province,Santo Domingo,both,25-29,2015,229318
province,Santo Domingo,both,25-29,2016,232614
province,Santo Domingo,both,25-29,2017,235910
province,Santo Domingo,both,25-29,2018,239208
province,Santo Domingo,both,25-29,2019,242507
province,Santo Domingo,both,25-29,2020,245810
province,Santo Domingo,both,25-29,2021,248378
province,Santo Domingo,both,25-29,2022,250937
province,Santo Domingo,both,25-29,2023,253483
province,Santo Domingo,both,25-29,2024,256015
province,Santo Domingo,both,25-29,2025,258535
province,Santo Domingo,both,25-29,2026,262030
province,Santo Domingo,both,25-29,2027,265512
province,Santo Domingo,both,25-29,2028,268983
province,Santo Domingo,both,25-29,2029,272441
province,Santo Domingo,both,25-29,2030,275884
province,Santo Domingo,both,30-34,2013,200271
province,Santo Domingo,both,30-34,2014,204214
province,Santo Domingo,both,30-34,2015,207787
province,Santo Domingo,both,30-34,2016,211835
province,Santo Domingo,both,30-34,2017,215880
province,Santo Domingo,both,30-34,2018,219934
province,Santo Domingo,both,30-34,2019,223987
province,Santo Domingo,both,30-34,2020,228049
province,Santo Domingo,both,30-34,2021,231317
province,Santo Domingo,both,30-34,2022,234590
province,Santo Domingo,both,30-34,2023,237857
province,Santo Domingo,both,30-34,2024,241130
province,Santo Domingo,both,30-34,2025,244402
province,Santo Domingo,both,30-34,2026,246931
province,Santo Domingo,both,30-34,2027,249452
province,Santo Domingo,both,30-34,2028,251960
province,Santo Domingo,both,30-34,2029,254447
province,Santo Domingo,both,30-34,2030,256923
province,Santo Domingo,both,35-39,2013,177480
province,Santo Domingo,both,35-39,2014,182048
province,Santo Domingo,both,35-39,2015,186417
province,Santo Domingo,both,35-39,2016,190694
province,Santo Domingo,both,35-39,2017,194859
province,Santo Domingo,both,35-39,2018,199588
province,Santo Domingo,both,35-39,2019,203383
province,Santo Domingo,both,35-39,2020,206797
province,Santo Domingo,both,35-39,2021,210792
province,Santo Domingo,both,35-39,2022,214802
