cuadro,vital_event,dim1_name,dim1_value,dim2_name,dim2_value,value,anomaly,sex
1.12,birth,year_of_occurrence,2009,year_of_registration,2016,2346,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2017,1775,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2018,1556,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2019,1217,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2020,522,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2021,857,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2022,769,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2023,766,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2024,683,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2025,430,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2015,2411,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2016,1985,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2017,1584,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2018,1369,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2019,1126,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2020,468,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2021,739,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2022,732,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2023,688,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2024,399,,
1.12,birth,year_of_occurrence,2008,year_of_registration,2025,325,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2015,2206,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2016,1650,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2017,1369,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2018,1321,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2019,1105,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2020,412,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2021,674,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2022,584,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2023,403,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2024,247,,
1.12,birth,year_of_occurrence,2007,year_of_registration,2025,525,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2015,2293,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2016,1570,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2017,1312,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2018,1168,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2019,957,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2020,392,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2021,616,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2022,381,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2023,275,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2024,389,,
1.12,birth,year_of_occurrence,2006,year_of_registration,2025,570,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2015,2231,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2016,1416,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2017,1326,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2018,1171,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2019,1043,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2020,387,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2021,426,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2022,271,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2023,557,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2024,532,,
1.12,birth,year_of_occurrence,2005,year_of_registration,2025,568,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2015,1940,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2016,1221,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2017,1171,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2018,1104,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2019,865,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2020,270,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2021,215,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2022,411,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2023,553,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2024,506,,
1.12,birth,year_of_occurrence,2004,year_of_registration,2025,453,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2015,1708,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2016,1245,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2017,1133,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2018,1007,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2019,485,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2020,175,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2021,395,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2022,454,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2023,514,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2024,387,,
1.12,birth,year_of_occurrence,2003,year_of_registration,2025,431,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2015,1894,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2016,1314,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2017,1103,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2018,672,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2019,416,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2020,322,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2021,557,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2022,525,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2023,490,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2024,342,,
1.12,birth,year_of_occurrence,2002,year_of_registration,2025,396,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2015,1678,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2016,1136,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2017,641,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2018,519,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2019,538,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2020,309,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2021,439,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2022,373,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2023,342,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2024,289,,
1.12,birth,year_of_occurrence,2001,year_of_registration,2025,314,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2015,1623,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2016,773,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2017,537,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2018,624,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2019,546,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2020,245,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2021,333,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2022,279,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2023,277,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2024,204,,
1.12,birth,year_of_occurrence,2000,year_of_registration,2025,261,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2015,1016,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2016,622,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2017,686,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2018,579,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2019,405,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2020,169,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2021,237,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2022,211,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2023,201,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2024,160,,
1.12,birth,year_of_occurrence,1999,year_of_registration,2025,194,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2015,838,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2016,854,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2017,769,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2018,584,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2019,419,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2020,176,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2021,270,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2022,168,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2023,199,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2024,177,,
1.12,birth,year_of_occurrence,1998,year_of_registration,2025,177,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2015,1258,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2016,1181,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2017,880,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2018,692,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2019,427,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2020,226,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2021,287,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2022,250,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2023,229,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2024,219,,
1.12,birth,year_of_occurrence,1997,year_of_registration,2025,215,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2015,1251,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2016,1090,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2017,752,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2018,583,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2019,413,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2020,178,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2021,254,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2022,232,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2023,244,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2024,178,,
1.12,birth,year_of_occurrence,1996,year_of_registration,2025,205,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2015,1178,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2016,968,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2017,654,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2018,530,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2019,313,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2020,188,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2021,218,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2022,202,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2023,197,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2024,157,,
1.12,birth,year_of_occurrence,1995,year_of_registration,2025,162,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2015,11839,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2016,10589,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2017,7163,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2018,6678,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2019,4680,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2020,2321,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2021,3460,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2022,2999,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2023,3011,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2024,2829,,
1.12,birth,year_of_occurrence,Antes de 1995,year_of_registration,2025,3098,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2015,221467,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2016,206554,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2017,203623,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2018,213450,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2019,211667,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2020,163685,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2021,194646,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2022,196406,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2023,189018,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2024,168402,,
1.12,birth,year_of_occurrence,Total,year_of_registration,2025,154454,,
2.2,death,geography,Pedernales,month,TOTAL,94,,
2.2,death,geography,Pedernales,month,Enero,8,,
2.2,death,geography,Pedernales,month,Febrero,6,,
2.2,death,geography,Pedernales,month,Marzo,15,,
2.2,death,geography,Pedernales,month,Abril,9,,
2.2,death,geography,Pedernales,month,Mayo,4,,
2.2,death,geography,Pedernales,month,Junio,9,,
2.2,death,geography,Pedernales,month,Julio,8,,
2.2,death,geography,Pedernales,month,Agosto,9,,
2.2,death,geography,Pedernales,month,Septiembre,10,,
2.2,death,geography,Pedernales,month,Octubre,4,,
2.2,death,geography,Pedernales,month,Noviembre,8,,
2.2,death,geography,Pedernales,month,Diciembre,4,,
2.2,death,geography,Independencia,month,TOTAL,219,,
2.2,death,geography,Independencia,month,Enero,11,,
2.2,death,geography,Independencia,month,Febrero,11,,
2.2,death,geography,Independencia,month,Marzo,18,,
2.2,death,geography,Independencia,month,Abril,21,,
2.2,death,geography,Independencia,month,Mayo,15,,
2.2,death,geography,Independencia,month,Junio,28,,
2.2,death,geography,Independencia,month,Julio,27,,
2.2,death,geography,Independencia,month,Agosto,27,,
2.2,death,geography,Independencia,month,Septiembre,11,,
2.2,death,geography,Independencia,month,Octubre,14,,
2.2,death,geography,Independencia,month,Noviembre,21,,
2.2,death,geography,Independencia,month,Diciembre,15,,
2.2,death,geography,Barahona,month,TOTAL,747,,
2.2,death,geography,Barahona,month,Enero,47,,
2.2,death,geography,Barahona,month,Febrero,74,,
2.2,death,geography,Barahona,month,Marzo,49,,
2.2,death,geography,Barahona,month,Abril,57,,
2.2,death,geography,Barahona,month,Mayo,70,,
2.2,death,geography,Barahona,month,Junio,56,,
2.2,death,geography,Barahona,month,Julio,86,,
2.2,death,geography,Barahona,month,Agosto,60,,
2.2,death,geography,Barahona,month,Septiembre,47,,
2.2,death,geography,Barahona,month,Octubre,80,,
2.2,death,geography,Barahona,month,Noviembre,68,,
2.2,death,geography,Barahona,month,Diciembre,53,,
2.2,death,geography,Baoruco,month,TOTAL,381,,
2.2,death,geography,Baoruco,month,Enero,36,,
2.2,death,geography,Baoruco,month,Febrero,20,,
2.2,death,geography,Baoruco,month,Marzo,33,,
2.2,death,geography,Baoruco,month,Abril,27,,
2.2,death,geography,Baoruco,month,Mayo,27,,
2.2,death,geography,Baoruco,month,Junio,43,,
2.2,death,geography,Baoruco,month,Julio,34,,
2.2,death,geography,Baoruco,month,Agosto,32,,
2.2,death,geography,Baoruco,month,Septiembre,28,,
2.2,death,geography,Baoruco,month,Octubre,38,,
2.2,death,geography,Baoruco,month,Noviembre,40,,
2.2,death,geography,Baoruco,month,Diciembre,23,,
2.2,death,geography,Región Enriquillo,month,TOTAL,1441,,
2.2,death,geography,Región Enriquillo,month,Enero,102,,
2.2,death,geography,Región Enriquillo,month,Febrero,111,,
2.2,death,geography,Región Enriquillo,month,Marzo,115,,
2.2,death,geography,Región Enriquillo,month,Abril,114,,
2.2,death,geography,Región Enriquillo,month,Mayo,116,,
2.2,death,geography,Región Enriquillo,month,Junio,136,,
2.2,death,geography,Región Enriquillo,month,Julio,155,,
2.2,death,geography,Región Enriquillo,month,Agosto,128,,
2.2,death,geography,Región Enriquillo,month,Septiembre,96,,
2.2,death,geography,Región Enriquillo,month,Octubre,136,,
2.2,death,geography,Región Enriquillo,month,Noviembre,137,,
2.2,death,geography,Región Enriquillo,month,Diciembre,95,,
2.2,death,geography,San José de Ocoa,month,TOTAL,355,,
2.2,death,geography,San José de Ocoa,month,Enero,33,,
2.2,death,geography,San José de Ocoa,month,Febrero,28,,
2.2,death,geography,San José de Ocoa,month,Marzo,28,,
2.2,death,geography,San José de Ocoa,month,Abril,31,,
2.2,death,geography,San José de Ocoa,month,Mayo,29,,
2.2,death,geography,San José de Ocoa,month,Junio,36,,
2.2,death,geography,San José de Ocoa,month,Julio,20,,
2.2,death,geography,San José de Ocoa,month,Agosto,28,,
2.2,death,geography,San José de Ocoa,month,Septiembre,29,,
2.2,death,geography,San José de Ocoa,month,Octubre,26,,
2.2,death,geography,San José de Ocoa,month,Noviembre,44,,
2.2,death,geography,San José de Ocoa,month,Diciembre,23,,
2.2,death,geography,San Cristóbal,month,TOTAL,2420,,
2.2,death,geography,San Cristóbal,month,Enero,237,,
2.2,death,geography,San Cristóbal,month,Febrero,179,,
2.2,death,geography,San Cristóbal,month,Marzo,225,,
2.2,death,geography,San Cristóbal,month,Abril,233,,
2.2,death,geography,San Cristóbal,month,Mayo,201,,
2.2,death,geography,San Cristóbal,month,Junio,201,,
2.2,death,geography,San Cristóbal,month,Julio,200,,
2.2,death,geography,San Cristóbal,month,Agosto,227,,
